1
2
2
2
3
2
1
2
6
7
4
8
6
11
8
10
14
19
13
17
15
9
16
18
23
8
10
14
11
20
12
16
9
8
12
11
9
14
9
9
9
9
12
8
14
6
13
9
9
9
13
22
7
8
12
10
13
8
11
17
11
3
13
13
12
5
23
8
9
11
12
14
11
16
8
7
12
16
12
17
10
12
9
6
8
13
7
14
5
7
15
15
8
7
14
17
6
10
6
9
5
3
7
6
12
8
12
5
12
9
8
4
12
10
7
6
6
10
16
16
4
11
4
11
1
8
13
10
15
6
8
5
13
8
4
13
10
7
3
10
5
7
2
5
13
12
8
17
11
9
12
4
1
7
9
8
5
10
5
4
6
12
7
11
4
10
3
6
12
10
8
11
5
5
4
8
5
11
9
7
10
11
10
12
9
6
9
9
10
7
10
13
8
5
2
4
7
11
14
11
4
2
6
7
5
11
5
3
5
12
6
11
2
11
5
4
1
10
4
2
2
6
2
7
9
7
8
3
7
7
8
4
5
6
5
3
6
11
7
12
6
8
5
3
6
3
7
5
5
5
2
6
3
5
4
3
5
6
5
2
1
5
4
7
6
9
6
5
9
6
3
7
3
6
8
2
5
1
8
4
6
5
3
1
3
6
7
6
8
7
8
5
10
7
10
13
9
3
9
9
8
5
7
14
6
5
8
8
9
7
13
7
11
8
10
7
6
14
6
1
9
4
13
9
5
14
8
9
11
7
8
7
7
7
7
11
8
6
8
4
6
8
13
13
12
6
6
5
8
13
6
12
11
6
5
13
5
13
14
13
10
6
7
9
9
16
4
4
10
10
12
17
19
8
7
13
16
17
11
13
23
15
17
18
14
18
14
20
11
13
27
9
13
20
14
13
8
16
18
12
17
11
11
8
16
19
9
11
13
6
5
9
8
8
8
5
12
10
10
11
8
12
7
12
9
10
12
15
10
11
6
11
11
13
8
10
10
7
3
10
9
6
8
3
3
4
10
10
14
8
10
8
10
13
15
10
11
17
9
4
7
13
7
8
12
10
8
20
6
13
10
3
6
6
7
9
14
11
10
11
6
12
12
20
9
7
5
8
12
17
11
7
14
9
5
14
8
13
7
10
9
4
12
9
9
9
7
11
10
12
15
12
11
12
10
4
7
6
15
6
10
9
5
8
11
11
8
10
5
4
6
10
10
5
9
7
5
8
5
4
13
10
8
10
4
10
10
11
8
5
8
7
11
9
8
8
3
7
7
12
5
4
5
8
6
7
6
7
6
6
7
4
10
6
6
5
10
2
4
10
15
5
6
17
5
5
7
5
4
4
5
1
3
2
8
10
4
5
4
4
11
7
8
8
6
9
5
3
5
7
11
7
4
2
8
8
6
1
3
3
8
8
4
6
9
10
8
7
3
6
5
7
10
4
6
4
3
4
5
5
7
5
7
6
6
10
6
4
2
8
6
9
7
8
6
3
4
5
6
12
9
5
7
16
8
6
7
17
12
10
8
7
12
8
11
2
4
9
13
12
11
16
5
7
12
9
6
9
7
11
6
18
11
14
12
19
10
13
10
17
13
15
13
4
5
15
5
14
6
12
11
6
15
8
18
8
9
9
7
13
7
13
14
14
6
5
17
17
12
10
11
12
13
18
16
15
21
14
10
6
11
14
18
12
17
12
12
16
13
22
11
9
13
10
16
7
12
16
17
12
8
10
13
24
15
13
6
9
15
17
15
15
17
16
11
8
11
8
14
12
6
10
9
9
14
13
11
7
3
10
15
15
11
11
15
6
4
10
14
9
15
6
6
9
10
11
6
15
9
4
11
7
14
9
6
8
6
16
13
11
8
7
1
5
11
11
15
12
7
12
4
9
10
17
12
15
5
5
14
13
5
9
9
11
10
18
18
5
11
14
5
6
9
14
13
13
10
9
6
14
8
12
11
11
14
5
18
18
10
13
11
7
7
12
14
6
15
11
10
15
14
8
12
8
6
5
11
14
11
8
11
11
4
10
10
17
9
16
11
1
6
14
10
